TAXPAYER_NUMBER,TAXPAYER_NAME,TAXPAYER_ADDRESS,TAXPAYER_CITY,TAXPAYER_STATE,TAXPAYER_ZIP_CODE,TAXPAYER_COUNTY_CODE,TAXPAYER_ORGANIZATION_TYPE,OUTLET_NUMBER,OUTLET_NAME,OUTLET_ADDRESS,OUTLET_CITY,OUTLET_STATE,OUTLET_ZIP_CODE,OUTLET_COUNTY_CODE,OUTLET_NAICS_CODE,OUTLET_INSIDE/OUTSIDE_CITY_LIMITS_INDICATOR,OUTLET_PERMIT_ISSUE_DATE,OUTLET_FIRST_SALES_DATE,ID,Latitude,Longitude,Match_Status,Match_Type
32098407177,K&J DISTRIBUTION LLC,636 SOTOGRANDE ST,GRAND PRAIRIE,TX,75051,57,CL,1,K&J DISTRIBUTION,1817 AVENUE F,GRAND PRAIRIE,TX,75051,57.0,445110.0,Y,04/03/2025,04/16/2025,1062,32.720062664842,-96.978602577375,Match,Exact
32040923834,"SPRINKLES CUPCAKES, LLC",7710 RIALTO BLVD UNIT 150,AUSTIN,TX,78735,227,CI,3,SPRINKLES ICE CREAM,8413 PRESTON CENTER PLZ,DALLAS,TX,75225,57.0,445291.0,Y,07/31/2013,08/01/2013,1063,32.864603954053,-96.802840433471,Match,Exact
14520435935,MANASLU INVESTMENTS INC,1413 W PIONEER DR,IRVING,TX,75061,57,CT,1,PIONEER FOOD MART,1413 W PIONEER DR,IRVING,TX,75061,57.0,445120.0,Y,12/02/2011,01/01/2012,1064,32.822433070212,-96.963582484017,Match,Exact
32059504277,SRI KUSH INC,4950 COLUMBIA AVE,DALLAS,TX,75214,57,CT,1,SHOP N GO,4950 COLUMBIA AVE,DALLAS,TX,75214,57.0,445120.0,Y,02/17/2016,03/01/2016,1065,32.79557085435,-96.762940981151,Match,Exact
32034079577,PAN WORTH INC,10956 ELAM RD,BALCH SPRINGS,TX,75180,57,CT,4,COUNTRY BOYS BEER & WINE,10956 ELAM RD,BALCH SPRINGS,TX,75180,57.0,445120.0,Y,03/17/2014,05/01/2014,1066,32.719292971762,-96.638016534033,Match,Exact
17528749462,"SUPERTARGET LIQUOR OF TEXAS, INC.",PO BOX 9471,MINNEAPOLIS,MN,55440,0,CT,164,TARGET STORE T-0013,13131 MONTFORT DR,DALLAS,TX,75240,57.0,445310.0,Y,11/15/2010,01/11/2011,1067,32.927460353124,-96.8114236198,Match,Exact
32016148002,WING STOP FOREST PRIVATE CLUB,13610 MIDWAY RD STE 241,DALLAS,TX,75244,57,CN,1,WING STOP FOREST PRIVATE CLUB,3128 FOREST LN STE 251,DALLAS,TX,75234,57.0,445310.0,Y,02/14/2005,01/01/2005,1068,32.909592262517,-96.871243752446,Match,Exact
32055669918,KSB INTERNATIONAL INC,1512 S BELT LINE RD STE 2,DALLAS,TX,75253,57,CT,1,1-STOP SHOP,1512 S BELT LINE RD STE 2,DALLAS,TX,75253,57.0,445120.0,Y,11/21/2014,12/01/2014,1069,32.680560154906,-96.59688267638,Match,Exact
10304249583,DOLANI & SONS INC.,1021 KYAN LN,CARROLLTON,TX,75006,57,CT,6,SNACKS 2 GO,2100 ROSS AVE STE 110,DALLAS,TX,75201,57.0,445120.0,Y,08/30/2011,09/10/2011,1070,32.787679410103,-96.798253100402,Match,Exact
32061305721,OLUREMI AYO MCDOWELL,2602 WHITE PLAINS DR,MIDLOTHIAN,TX,76065,70,IS,2,TRIPPLEG AFRICAN FOOD MART,108 W BELT LINE RD STE 1,CEDAR HILL,TX,75104,57.0,445110.0,Y,04/02/2025,06/30/2025,1071,32.589876173481,-96.944839497476,Match,Exact
32071543527,GOODWILL GROUP LIMITED LIABILITY COMPANY,7575 MCCART AVE STE 102,FORT WORTH,TX,76123,220,CL,4,CORNER STORE,1028 W CAMP WISDOM RD STE 1028,DALLAS,TX,75232,57.0,445120.0,Y,02/04/2020,02/10/2020,1072,32.662020519391,-96.838727924817,Match,Exact
32044111410,CMDA INC.,3105 KENNISON CT,PLANO,TX,75093,43,CT,1,HANS TEXACO,12920 PRESTON RD,DALLAS,TX,75230,57.0,445120.0,Y,07/05/2012,07/01/2012,1073,,,No_Match,
32062879138,DESHI BAZZAR INC,2417 W AIRPORT FWY,IRVING,TX,75062,57,CT,1,DESHI BAZZAR INC,2417 W AIRPORT FWY,IRVING,TX,75062,57.0,445110.0,Y,02/23/2017,03/01/2017,1074,32.837433555394,-96.977260751482,Match,Exact
32090795397,"MEDITERRANEAN BAZAAR, LLC",1725 S INTERSTATE 35E STE 140,CARROLLTON,TX,75006,57,CL,1,"MEDITERRANEAN BAZAAR, LLC",1725 S INTERSTATE 35E STE 140,CARROLLTON,TX,75006,57.0,445110.0,Y,01/02/2024,01/01/2024,1075,32.941289702746,-96.902548913563,Match,Exact
32083164478,ASENNE BUSINESS LLC,2011 JACK COUNTY DR,FORNEY,TX,75126,129,CL,1,TJ FOOD MART,3802 N TOWN EAST BLVD,MESQUITE,TX,75150,57.0,445120.0,Y,01/24/2023,06/01/2022,1076,32.795960769492,-96.652946457278,Match,Exact
32017489140,NORTH TEXAS RETAILER INC.,PO BOX 111121,CARROLLTON,TX,75011,57,CT,1,ADDISON MARKET,5049 ADDISON CIR,ADDISON,TX,75001,57.0,445120.0,Y,08/02/2005,08/01/2005,1077,32.962152899325,-96.82409457588,Match,Exact
32073845482,"DOORDASH ESSENTIALS, LLC",303 2ND ST STE 800,SAN FRANCISCO,CA,94107,0,CI,17,DOORDASH ESSENTIALS,9155 STERLING ST STE 150,IRVING,TX,75063,57.0,445120.0,Y,12/09/2021,01/01/2022,1078,32.934103603284,-97.017130803569,Match,Exact
32096625283,BIANCA'S BAKESHOP LLC,5819 SWISS AVE,DALLAS,TX,75214,57,CL,1,BIANCA'S BAKESHOP LLC,5819 SWISS AVE,DALLAS,TX,75214,57.0,445291.0,Y,11/13/2024,11/12/2024,1079,32.810461412858,-96.760065331918,Match,Exact
32030551363,"SUNNY HOSPITALITY, LLC",3225 MCLEOD DR STE 100,LAS VEGAS,NV,89121,0,CL,2,LA QUINTA INN & SUITES,375 E INTERSTATE 30,GARLAND,TX,75043,57.0,445120.0,Y,12/16/2024,11/15/2013,1080,32.842029470901,-96.591840378136,Match,Non_Exact
15105040347,TRIGGER SYSTEMS LLC,3030 E MEADOWS BLVD,MESQUITE,TX,75150,57,CL,3,TRIGGER SYSTEMS LLC,2713 INDUSTRIAL LN,GARLAND,TX,75041,57.0,445292.0,Y,02/14/2022,01/01/2021,1081,32.884851293405,-96.675783729698,Match,Exact
32009069140,LEE JUNG SOO,2680 LEA CREST DR,DALLAS,TX,75216,57,IS,2,LUCKY ZONE MART,2680 LEA CREST DR,DALLAS,TX,75216,57.0,445120.0,Y,06/18/2020,06/18/2020,1082,32.712156773261,-96.785258718045,Match,Exact
32081728274,ARRIEA BERNIDETT LIGGINS,3723 HAMILTON AVE,DALLAS,TX,75210,57,IS,1,BOO'S CANDY HOUSE,3723 HAMILTON AVE,DALLAS,TX,75210,57.0,445292.0,Y,11/05/2021,11/03/2021,1083,32.772195116425,-96.754152266827,Match,Exact
32043855033,"ANN ARBOR RETAIL, CORP",717 E ANN ARBOR AVE,DALLAS,TX,75216,57,CT,1,SAM'S GROCERY STORE,717 E ANN ARBOR AVE,DALLAS,TX,75216,57.0,445110.0,Y,03/30/2011,04/01/2011,1084,32.69136908237,-96.814387774817,Match,Non_Exact
17508732769,RANDALL'S FOOD & DRUGS LP,PO BOX 29096 C/O MS 6531,PHOENIX,AZ,85038,0,PF,94,RANDALL'S FOOD AND DRUG #3623,210 E PLEASANT RUN RD,DESOTO,TX,75115,57.0,445110.0,Y,05/15/2001,05/02/2001,1085,32.604029028086,-96.85622816656,Match,Exact
17419316645,GOOD SPIRITS LLC,PO BOX 29096,PHOENIX,AZ,85038,0,CL,330,GOOD SPIRITS LLC #4129,2828 MOTLEY DR,MESQUITE,TX,75150,57.0,445310.0,Y,04/09/2013,05/15/2013,1086,,,No_Match,
17106365988,QUALITY LICENSING CORP.,508 SW 8TH ST,BENTONVILLE,AR,72712,0,CT,459,QUALITY LICENSING CORP. STORE 6376,4150 BELT LINE RD,ADDISON,TX,75001,57.0,445310.0,Y,01/06/2011,02/01/2011,1087,32.954239503068,-96.840440916209,Match,Exact
32071865128,"PUREE EARTH, LLC.",6423 ABERDEEN AVE,DALLAS,TX,75230,57,CL,1,PUREE EARTH,6423 ABERDEEN AVE,DALLAS,TX,75230,57.0,445110.0,Y,09/19/2019,10/01/2019,1088,32.882307539072,-96.795677998028,Match,Exact
17427437011,SPEC'S FAMILY CORP.,2410 SMITH ST,HOUSTON,TX,77006,101,CT,170,SPEC'S LIQUOR NO 90,7777 HINES PL,DALLAS,TX,75235,57.0,445310.0,Y,01/27/2023,02/01/2023,1089,32.831404402015,-96.859885621919,Match,Exact
17106365988,QUALITY LICENSING CORP.,508 SW 8TH ST,BENTONVILLE,AR,72712,0,CT,294,QUALITY LICENSING CORP (STORE #1055),5302 N GADRLAND AVENUE,GARLAND,TX,75044,57.0,445310.0,Y,05/11/2005,05/15/2005,1090,32.961296152774,-96.647193582603,Match,Non_Exact
32063643277,"ABUGEDA GROCERY, LLC",12101 GREENVILLE AVE STE 107,DALLAS,TX,75243,57,CL,1,"ABUGEDA GROCERY, LLC",12101 GREENVILLE AVE STE 107,DALLAS,TX,75243,57.0,445110.0,Y,06/12/2017,06/19/2017,1091,32.913335897901,-96.745341668192,Match,Exact
17427437011,SPEC'S FAMILY CORP.,2410 SMITH ST,HOUSTON,TX,77006,101,CT,160,"SPEC'S WINES, SPIRITS & FINER FOODS #115",1613 W NORTHWEST HWY,DALLAS,TX,75220,57.0,445310.0,Y,01/27/2023,02/01/2023,1092,32.872131434863,-96.924150688642,Match,Exact
32089257656,ARDHIKA INC,387 LAS COLINAS BLVD E STE 106,IRVING,TX,75039,57,CT,1,URBAN CENTER MARKET,387 LAS COLINAS BLVD E STE 106,IRVING,TX,75039,57.0,445120.0,Y,04/26/2023,06/15/2023,1093,32.864927520081,-96.936488379471,Match,Exact
32053723154,BASILIO HERNANDEZ MALDONADO,2008 W CLARENDON DR,DALLAS,TX,75208,57,IS,1,PALETERIA DELICIAS,2008 W CLARENDON DR,DALLAS,TX,75208,57.0,445299.0,Y,01/18/2022,10/01/2015,1094,32.73492646587,-96.85179356526,Match,Exact
14709003710,BGC BEVERAGE COMPANY,PO BOX 1411,TYLER,TX,75710,212,CT,92,BROOKSHIRE FOOD STORE #106,125 HALL RD,SEAGOVILLE,TX,75159,57.0,445310.0,Y,11/09/2012,11/20/2012,1095,32.649132046895,-96.548471241168,Match,Exact
32018792211,ABELARDO GALINDO,5306 W DAVIS ST,DALLAS,TX,75211,57,IS,1,SUPER MERCADO MONTERREY 5,5306 W DAVIS ST,DALLAS,TX,75211,57.0,445110.0,Y,12/28/2005,01/09/2006,1096,,,No_Match,
32096988194,"R&AS BUSINESS, LLC.",2520 TRIANGLE LEAF DR,FORT WORTH,TX,76244,220,CL,1,MM FOOD MART,3626 SATURN RD,GARLAND,TX,75041,57.0,445120.0,Y,10/08/2024,10/08/2024,1097,32.873046084351,-96.64817115174,Match,Exact
32074035802,"AMOR Y QUESO, LLC",1500 BARCLAY DR,RICHARDSON,TX,75081,57,CL,1,AMOR Y QUESO,2932 MAIN ST,DALLAS,TX,75226,57.0,445299.0,Y,11/03/2020,11/14/2020,1098,32.784240405897,-96.781625206698,Match,Exact
32041556625,"CHARVEL ENTERPRISES, INC.",317 E PIONEER PKWY,GRAND PRAIRIE,TX,75051,57,CT,1,LA NUEVA PUNTADA #5,417 E CAMP WISDOM RD,DUNCANVILLE,TX,75116,57.0,445299.0,Y,05/07/2010,05/01/2010,1099,32.661904985259,-96.915521986844,Match,Non_Exact
32053955574,RICARDO ZAVALA,434 W GRENOBLE DR,GRAND PRAIRIE,TX,75052,57,IS,1,FRUTIHIELO,425 E PIONEER PKWY STE 6,GRAND PRAIRIE,TX,75051,57.0,445299.0,Y,05/15/2014,05/23/2014,1100,,,No_Match,
32091286115,ROBINS RP LLC,3600 SARATOGA DOWNS WAY,FORT WORTH,TX,76244,220,CL,1,"GOOD LUCK CHICKEN, SEA FOOD AND HAMBURGER",2642 MALCOLM X BLVD,DALLAS,TX,75215,57.0,445120.0,Y,09/01/2023,09/01/2023,1101,32.773367610472,-96.773367864884,Match,Exact
17106365988,QUALITY LICENSING CORP.,508 SW 8TH ST,BENTONVILLE,AR,72712,0,CT,784,QUALITY LICENSING CORP STORE # 5824 FUEL CENTER,2001 MILITARY PKWY,MESQUITE,TX,75149,57.0,445310.0,Y,01/30/2017,04/30/2017,1102,32.768271497817,-96.630014966007,Match,Exact
17524505686,FIRST MINIT MARKIT INC.,5150 DUCK CREEK DR STE 107,GARLAND,TX,75043,57,CT,1,FIRST MINIT MARKIT,5150 DUCK CREEK DR # 107,GARLAND,TX,75043,57.0,445120.0,Y,11/20/1992,12/01/1992,1103,32.851696374759,-96.61045911272,Match,Exact
12637320990,AHVT CORPORATION,12000 JEREME TRL,FRISCO,TX,75035,43,CT,1,BENNY'S FOOD MART,5942 ABRAMS RD,DALLAS,TX,75231,57.0,445120.0,Y,11/18/2008,01/01/2009,1104,,,No_Match,
12717892611,"PROGRESO LMMM DALLAS #4, LLC",8845 LONG POINT RD STE A ATTN: CAROLINA,HOUSTON,TX,77055,101,CL,1,LA MICHOACANA MEAT MARKET DALLAS #4,6770 GREENVILLE AVE,DALLAS,TX,75231,57.0,445110.0,Y,02/05/2010,02/08/2010,1105,32.869720108439,-96.766016295526,Match,Exact
17606039679,"RANDALL'S BEVERAGE COMPANY, INC.",PO BOX 29096,PHOENIX,AZ,85038,0,CT,149,TOM THUMB #1781,106 N DENTON TAP RD,COPPELL,TX,75019,57.0,445110.0,Y,11/08/2006,01/01/2007,1106,32.969101423211,-96.993664193191,Match,Non_Exact
32087536440,BLOOMS GOURMET GIFTS LLC,4621 MORNINGLORY PKWY,MIDLOTHIAN,TX,76065,70,CL,1,BLOOMS GOURMET GIFTS,305 W FM 1382 STE 302,CEDAR HILL,TX,75104,57.0,445299.0,Y,02/25/2023,05/10/2023,1107,32.5992478819,-96.942687710718,Match,Exact
17508732769,RANDALL'S FOOD & DRUGS LP,PO BOX 29096 C/O MS 6531,PHOENIX,AZ,85038,0,PF,127,RANDALL'S FOOD AND DRUG #1783,2645 ARAPAHO RD,GARLAND,TX,75044,57.0,445110.0,Y,05/16/2001,05/02/2001,1108,32.959649205707,-96.66480715366,Match,Exact
32087325364,MAPASS LLC,4411 SAMARTH ST,IRVING,TX,75061,57,CL,1,LONE STAR LIQUOR,3806 S STATE HIGHWAY 161 STE 500,GRAND PRAIRIE,TX,75052,57.0,445310.0,Y,01/06/2023,01/01/2023,1109,,,No_Match,
32059664568,SAI JAMUNA INC,2221 LORETO DR,FORT WORTH,TX,76177,220,CT,2,1 SHOP C-STORE,910 S HAMPTON RD STE D,DALLAS,TX,75208,57.0,445120.0,Y,08/24/2016,09/01/2016,1110,32.736972506073,-96.856606834099,Match,Non_Exact
32001838484,EYOB HAILE AND YOUSEF KIDANE,205 N CARROLL AVE,DALLAS,TX,75246,57,PI,1,PAYLESS CONVENIENCE STORE,205 N CARROLL AVE,DALLAS,TX,75246,57.0,445310.0,Y,10/01/1999,11/25/1999,1111,32.792289980105,-96.768443557938,Match,Exact
19120524681,"COSTCO TEXAS BEVERAGES, INC.",PO BOX 35005,SEATTLE,WA,98124,0,CT,15,COSTCO TEXAS BEVERAGES INC #636,250 W HIGHWAY 67,DUNCANVILLE,TX,75137,57.0,445310.0,Y,05/02/2006,06/01/2006,1112,32.622714577175,-96.910067573456,Match,Exact
17606039679,"RANDALL'S BEVERAGE COMPANY, INC.",PO BOX 29096,PHOENIX,AZ,85038,0,CT,173,RANDALL'S #1973,7000 SNIDER PLZ,UNIVERSITY PARK,TX,75205,57.0,445110.0,Y,01/18/2011,01/17/2011,1113,32.850312780235,-96.787760553324,Match,Non_Exact
18414445173,"VITAMIN COTTAGE NATURAL FOOD MARKETS, INC",12612 W ALAMEDA PKWY ATTN:  TERRI CLARKE,LAKEWOOD,CO,80228,0,CF,13,NATURAL GROCERS BY VITAMIN COTTAGE,9440 GARLAND RD STE 150,DALLAS,TX,75218,57.0,445110.0,Y,01/04/2013,01/01/2013,1114,32.832806853632,-96.703209807516,Match,Exact
32040876727,GIFTY YEBOAH,10336 DEVIN LN,HURST,TX,76053,220,IS,1,MAMA GIFTY'S KENKEY,1102 W PIONEER PKWY STE 125,GRAND PRAIRIE,TX,75051,57.0,445299.0,Y,08/05/2016,01/15/2010,1115,32.70975058132,-97.019849017509,Match,Exact
32078134270,ABSWOT AFRICAN STORE CORP,10601 CLARENCE DR STE 250,FRISCO,TX,75033,43,CT,1,ABSWOT AFRICAN STORE,1426 S CLARK RD,DUNCANVILLE,TX,75137,57.0,445110.0,Y,03/19/2021,03/10/2021,1116,32.630564312252,-96.94314612838,Match,Exact
32060668624,RUBEN ARMIJO,2438 GIBBS WILLIAMS RD,DALLAS,TX,75233,57,IS,1,ARMIJO'S FRESH PRODUCE,2424 S CESAR CHAVEZ BLVD,DALLAS,TX,75215,57.0,445230.0,Y,06/06/2016,06/06/2016,1117,,,No_Match,
17106365988,QUALITY LICENSING CORP.,508 SW 8TH ST,BENTONVILLE,AR,72712,0,CT,772,QUALITY LICENSING CORP.-STORE #4503 FUEL CENTER,2640 S STATE HIGHWAY 161,GRAND PRAIRIE,TX,75052,57.0,445310.0,Y,10/27/2016,12/01/2016,1118,32.707764069436,-97.024091259481,Match,Non_Exact
32094092015,MIRNA ESTELA LLC,3011 PACIFICA ST,CARROLLTON,TX,75007,61,CL,1,PORTILLO'S BAKERY,580 W ARAPAHO RD STE 218,RICHARDSON,TX,75080,57.0,445291.0,Y,12/21/2024,04/01/2024,1119,32.963201908503,-96.73737329041,Match,Exact
32020223395,ALDI (TEXAS) L.L.C.,2500 WESTCOURT RD,DENTON,TX,76207,61,CL,29,ALDI (TEXAS) L.L.C. # 30,9779 FOREST LN STE 200C,DALLAS,TX,75243,57.0,445110.0,Y,03/19/2010,05/10/2010,1120,32.909630852122,-96.720551940916,Match,Exact
32046565779,BISHNU DEVI MAI INC.,3005 S CARRIER PKWY STE 101,GRAND PRAIRIE,TX,75052,57,CT,1,RNS FINAL STOP,3005 S CARRIER PKWY STE 101,GRAND PRAIRIE,TX,75052,57.0,445120.0,Y,01/18/2012,02/01/2012,1121,32.701561933281,-97.015350334911,Match,Exact
32085539008,SIDDHIPRIYA DEEP ELLUM LLC,813 PARK VISTA CIR,SOUTHLAKE,TX,76092,220,CL,1,FOSSIL CREEK LIQUOR,222 S HALL ST,DALLAS,TX,75226,57.0,445310.0,Y,10/15/2022,01/01/2023,1122,32.783897326073,-96.778522643942,Match,Exact
32006265329,SAVOEUN PRUM,608 HALL RD,SEAGOVILLE,TX,75159,57,IS,2,SAVOEUN PRUM,608 HALL RD,SEAGOVILLE,TX,75159,57.0,445291.0,Y,04/04/2025,04/01/2025,1123,32.652502727445,-96.542016152074,Match,Exact
17516652082,"MARLOW'S ENTERPRISES, INC.",PO BOX 360549,DALLAS,TX,75336,57,CT,4,MARLOW'S FUEL,11810 C F HAWN FWY,DALLAS,TX,75253,57.0,445110.0,Y,03/13/1987,03/01/1987,1124,32.695491662932,-96.639056335988,Match,Non_Exact
17106365988,QUALITY LICENSING CORP.,508 SW 8TH ST,BENTONVILLE,AR,72712,0,CT,453,QUALITY LICENSING CORP #6372,8282 PARK LN,DALLAS,TX,75231,57.0,445310.0,Y,10/27/2010,11/01/2010,1125,32.871340039515,-96.762961228446,Match,Exact
32064760120,VIAAN RETAIL LLC,610 E RED BIRD LN,DUNCANVILLE,TX,75116,57,CL,2,COOL BREEZE FOOD MART,610 E RED BIRD LN,DUNCANVILLE,TX,75116,57.0,445120.0,Y,02/10/2020,03/02/2020,1126,32.676426843161,-96.894580515056,Match,Exact
32076399503,SAI ARYA LAXMI INC,2413 TOP RAIL LN,SOUTHLAKE,TX,76092,220,CT,1,CORNER MART,1717 OATES DR,MESQUITE,TX,75150,57.0,445120.0,Y,11/05/2020,11/05/2020,1127,32.839018506573,-96.627982535628,Match,Exact
32073845482,"DOORDASH ESSENTIALS, LLC",303 2ND ST STE 800,SAN FRANCISCO,CA,94107,0,CI,10,DOORDASH ESSENTIALS,3015 ARAPAHO RD,GARLAND,TX,75044,57.0,445120.0,Y,08/06/2021,10/01/2021,1128,32.960760518989,-96.674150367563,Match,Exact
32073425301,FRUIT GUYS 1092 LLC,4773 PARKSIDE DR,FRISCO,TX,75034,61,CL,1,EDIBLE ARRANGEMENTS 1092,2654 N BELT LINE RD,IRVING,TX,75062,57.0,445299.0,Y,05/19/2020,06/01/2020,1129,32.842761869603,-96.992358744522,Match,Exact
32016103627,VP FUEL MART  INC,2052 FORT WORTH AVE,DALLAS,TX,75208,57,CT,2,PAUL'S EXXON,2052 FORT WORTH AVE,DALLAS,TX,75208,57.0,445120.0,Y,08/26/2013,09/15/2013,1130,,,No_Match,
32049449310,LOK BUSINESS INVESTMENTS INC,940 E BELT LINE RD STE 100,RICHARDSON,TX,75081,57,CT,1,ICE HOUSE BEVERAGE,940 E BELT LINE RD STE 100,RICHARDSON,TX,75081,57.0,445310.0,Y,06/26/2013,06/20/2013,1131,32.947843888232,-96.712340039606,Match,Exact
12055731843,KASUMBI & SAWANI INC,4050 GUS THOMASSON RD,MESQUITE,TX,75150,57,CT,2,ONE STAR FOOD MART #8,4050 GUS THOMASSON RD,MESQUITE,TX,75150,57.0,445120.0,Y,12/05/2007,01/01/2008,1132,32.819081118014,-96.640702861855,Match,Exact
17528985181,SAKKI INC.,401 N KIMBALL AVE,SOUTHLAKE,TX,76092,220,CT,5,GATEWAY #16,3997 N BELT LINE RD,IRVING,TX,75038,57.0,445110.0,Y,05/16/2006,05/25/2006,1133,32.862212491267,-96.991890037396,Match,Exact
32046716513,ABOYE LLC,2750 W NORTHWEST HWY STE 100,DALLAS,TX,75220,57,CL,1,7-ELEVEN CONVENIENE STORE #26721,2750 W NORTHWEST HWY STE 100,DALLAS,TX,75220,57.0,445120.0,Y,01/27/2012,03/01/2012,1134,32.858107988661,-96.874978395613,Match,Exact
32067071475,PRASIDDHA GROUP LLC,4634 W NORTHGATE DR APT 244,IRVING,TX,75062,57,CL,1,SHOP N GO,1885 ESTERS RD STE 110,IRVING,TX,75061,57.0,445110.0,Y,05/15/2018,06/01/2018,1135,32.832906388892,-97.009647954587,Match,Exact
32060048686,RICHARDSON CAKES LLC,3 BRIARWOOD CIR,RICHARDSON,TX,75080,57,CL,1,NOTHING BUNDT CAKES,324 W CAMPBELL RD,RICHARDSON,TX,75080,57.0,445291.0,Y,07/12/2016,09/15/2016,1136,32.975590602271,-96.722098193669,Match,Exact
17419316645,GOOD SPIRITS LLC,PO BOX 29096,PHOENIX,AZ,85038,0,CL,311,GOOD SPIRITS LLC #4260,2165 BUCKINGHAM RD,RICHARDSON,TX,75081,57.0,445310.0,Y,11/10/2006,12/01/2006,1137,32.931524892434,-96.686024230102,Match,Non_Exact
32008754080,RUBEN HERNANDEZ ACOSTA,6828 KENNISON DR,DALLAS,TX,75227,57,IS,4,M & D DISCOUNT,5501 LINDSLEY AVE,DALLAS,TX,75223,57.0,445120.0,Y,02/08/2007,03/01/2007,1138,32.796012257857,-96.751466539324,Match,Exact
32023467650,"SWADESHI PLAZA, INC.",7964 N MACARTHUR BLVD STE 100,IRVING,TX,75063,57,CT,2,SWADESHI PLAZA,7964 N MACARTHUR BLVD,IRVING,TX,75063,57.0,445120.0,Y,02/08/2007,01/20/2007,1139,32.918460092246,-96.958441051793,Match,Exact
17528749462,"SUPERTARGET LIQUOR OF TEXAS, INC.",PO BOX 9471,MINNEAPOLIS,MN,55440,0,CT,69,TARGET STORE T-1489,5301 N GARLAND AVE,GARLAND,TX,75040,57.0,445310.0,Y,04/27/2006,03/01/2006,1140,32.963725988307,-96.644706707216,Match,Exact
12612160676,SHRESTHA INVESTMENT INC.,210 JOSEPH DR,GLENN HEIGHTS,TX,75154,70,CT,1,GATEWAY 24,3915 LINFIELD RD,DALLAS,TX,75216,57.0,445120.0,Y,10/23/2007,11/15/2007,1141,,,No_Match,
17513185730,"GOODY GOODY LIQUOR, INC.",10370 OLYMPIC DR,DALLAS,TX,75220,57,CT,67,GOODY GOODY LIQUOR #27,3340 W ROYAL LN,IRVING,TX,75063,57.0,445310.0,Y,08/23/2019,11/01/2019,1142,32.9116039798,-96.992522063566,Match,Exact
12023032878,"CEDAR SPRINGS ALEXANDRE'S BAR, L.P.",4026 CEDAR SPRINGS RD,DALLAS,TX,75219,57,PL,1,"CEDAR SPRINGS ALEXANDRE'S BAR, L.P.",4026 CEDAR SPRINGS RD,DALLAS,TX,75219,57.0,445310.0,Y,02/10/2005,03/01/2005,1143,32.81127892159,-96.811419667649,Match,Exact
32076380719,"ASCENSION CC BEVERAGE HOLDING, LLC",16400 DALLAS PKWY STE 100,DALLAS,TX,75248,57,CL,1,ASCENSION CRESCENT COURT,200 CRESCENT CT STE 40,DALLAS,TX,75201,57.0,445299.0,Y,10/31/2020,11/01/2020,1144,32.794227352207,-96.803619761823,Match,Exact
32049232195,JOSE A GARCIA,1601 MILLERS FERRY RD TRLR 196,WILMER,TX,75172,57,IS,1,ARCO,1601 MILLER FERRY RD TRLR 196,WILMER,TX,75172,57.0,445120.0,Y,10/15/2012,10/15/2012,1145,32.602584389656,-96.693464124943,Match,Non_Exact
32049473005,"SFM, LLC",5455 E HIGH ST STE 111,PHOENIX,AZ,85054,0,CI,27,SPROUTS FARMERS MARKET,6465 E MOCKINGBIRD LN STE 322,DALLAS,TX,75214,57.0,445110.0,Y,04/25/2022,06/21/2022,1146,,,No_Match,
32059803331,LA POPULAR PANADERIA LLC,4892 J R CT,ROYSE CITY,TX,75189,116,CL,2,LA POPULAR PANADERIA #2,1512 S BELT LINE RD,DALLAS,TX,75253,57.0,445291.0,Y,06/24/2024,08/15/2020,1147,32.680560154906,-96.59688267638,Match,Exact
32057905559,SAI JBA INC,2413 TOP RAIL LN,SOUTHLAKE,TX,76092,220,CT,1,Y-SATURN CONVENIENCE STORE,5013 SATURN RD,GARLAND,TX,75041,57.0,445120.0,Y,07/31/2015,09/01/2015,1148,32.85748668021,-96.648414536792,Match,Exact
32095172238,FLAMINGO LIQUOR LLC,4340 HARRY HINES BLVD APT B,DALLAS,TX,75219,57,CL,1,FLAMINGO MARKET CENTER,4340 HARRY HINES BLVD STE B,DALLAS,TX,75219,57.0,445310.0,Y,06/18/2024,07/01/2024,1149,32.805250418984,-96.825695256363,Match,Non_Exact
32059465206,THREE PATELS LLC,6536 SKILLMAN ST,DALLAS,TX,75231,57,CL,1,CINDY DISCOUNT LIQUOR,6536 SKILLMAN ST,DALLAS,TX,75231,57.0,445310.0,Y,02/04/2016,01/01/2016,1150,32.865981490721,-96.741978111199,Match,Exact
32050524761,URSULA J ANDERSON,342 TRIBUTE RD,LANCASTER,TX,75146,57,IS,2,THE PRALINE PANTRY,342 TRIBUTE RD,LANCASTER,TX,75146,57.0,445292.0,Y,07/06/2016,08/01/2016,1151,32.590971172778,-96.792365778619,Match,Non_Exact
32050031437,PRASADHI LIMITED LIABILITY COMPANY,PO BOX 541895,GRAND PRAIRIE,TX,75054,57,CL,2,LOVELY MART,3249 FOREST LN,GARLAND,TX,75042,57.0,445120.0,Y,05/21/2013,06/10/2013,1152,32.90935252892,-96.679178316099,Match,Exact
17106365988,QUALITY LICENSING CORP.,508 SW 8TH ST,BENTONVILLE,AR,72712,0,CT,449,QUALITY LICENSING CORP STORE#3406,15220 MONTFORT RD,DALLAS,TX,75248,57.0,445310.0,Y,10/26/2010,11/01/2010,1153,,,No_Match,
